"PSA_1","PSA_2","Article","Web Description","Brand","Type","Colour","Size","Assembly","Material","Washable","Coverage","Pack Qty","Capacity","Power","Model Number","Age","DQ Score"
"HOM","DUV","456445","Wilko Soft Velvet Effect Cushion Duck EggBlue 30 x 50cm","Wilko","Cushions",NA,"30X50CM",NA,"100 % polyester cover","Wash at 30",NA,"1",NA,NA,NA,NA,0.95
"HOM","DUV","456446","Wilko Matt Quilted Throw Duck Egg Blue 200 x 200cm","Wilko","Throws",NA,"200X200CM",NA,"100 % polyester , wadding 100 % cotton","Wash at 30",NA,"1",NA,NA,NA,NA,0.95
"HOM","DUV","456447","Wilko Soft Velvet Effect Cushion Pink 30 x 50cm","Wilko","Cushions",NA,"30X50CM",NA,"100 % polyester cover","Wash at 30",NA,"1",NA,NA,NA,NA,0.95
"HOM","DUV","456448","Wilko Soft Velvet Effect Throw Pink 145 x 200cm","Wilko","Throws",NA,"145X200CM",NA,"100 % polyester","Wash at 30",NA,"1",NA,NA,NA,NA,0.95
"HOM","DUV","456449","Wilko Matt Quilted Throw Taupe 200 x 200cm","Wilko","Throws",NA,"200X200CM",NA,"100 % polyester , wadding 100 % cotton","Wash at 30",NA,"1",NA,NA,NA,NA,0.95
"HOM","DUV","456450","Wilko Matt Quilted Throw Silver 200 x 200cm","Wilko","Throws",NA,"200X200CM",NA,"100 % polyester , wadding 100 % cotton","Wash at 30",NA,"1",NA,NA,NA,NA,0.95
"HOM","DUV","456451","Wilko Moveable Sequin Cushion Silver 30 x 50cm","Wilko","Cushions",NA,"30X50CM",NA,"100 % polyester with sequin embellishment","Dry Clean Only",NA,"1",NA,NA,NA,NA,0.95
"HOM","DUV","456452","Wilko Soft Velvet Effect CushionCream 30 x 50cm","Wilko","Cushions",NA,"30X50CM",NA,"100 % polyester cover","Wash at 30",NA,"1",NA,NA,NA,NA,0.95
"HOM","DUV","456453","Wilko Soft Velvet Effect ThrowCream 145 x 200cm","Wilko","Throws",NA,"145X200CM",NA,"100 % polyester","Wash at 30",NA,"1",NA,NA,NA,NA,0.95
"HOM","DUV","456454","Wilko Moveable Sequin Cushion Gold 30 x 50cm","Wilko","Cushions",NA,"30X50CM",NA,"100 % polyester with sequin embellishment","Dry Clean Only",NA,"1",NA,NA,NA,NA,0.95
"HOM","DUV","456455","Wilko Supersoft Throw Duck Egg Blue 200 x 200cm","Wilko","Throws",NA,"200X200CM",NA,"100 % polyester","Wash at 40",NA,"1",NA,NA,NA,NA,0.95
"HOM","DUV","456456","Wilko Supersoft Throw Soft Pink 200 x 200cm","Wilko","Throws",NA,"200X200CM",NA,"100 % polyester","Wash at 40",NA,"1",NA,NA,NA,NA,0.95
"HOM","DUV","456457","Wilko Black Waffle Throw 200 x 240cm","Wilko","Throws",NA,"200X240CM",NA,"100 % polyester","Wash at 40",NA,"1",NA,NA,NA,NA,0.95
"HOM","DUV","456459","Wilko Chenille Throw Navy Blue 125 x 150cm","Wilko","Throws",NA,"125 x 150cm",NA,"100% Polyester","Wash at 30",NA,"1",NA,NA,NA,NA,0.95
"HOM","DUV","456460","Wilko Chenille Throw Grey 125 x 150cm","Wilko","Throws",NA,"120X150CM",NA,"100% Polyester","Wash at 30",NA,"1",NA,NA,NA,NA,0.95
"HOM","DUV","456461","Wilko Crushed Velvet Effect CushionBlack 30 x 50cm","Wilko","Cushions",NA,"30X50CM",NA,"100% Polyester","Wash at 30",NA,"1",NA,NA,NA,NA,0.95
"HOM","DUV","456462","Wilko Crushed Velvet Effect CushionSilver 30 x 50cm","Wilko","Cushions",NA,"30X50CM",NA,"100% Polyester","Wash at 30",NA,"1",NA,NA,NA,NA,0.95
"HOM","DUV","456463","Wilko Crushed Velvet Effect CushionGold 30 x 50cm","Wilko","Cushions",NA,"30X50CM",NA,"100% Polyester","Wash at 30",NA,"1",NA,NA,NA,NA,0.95
"HOM","DUV","456464","Wilko Crushed Velvet Effect ThrowSilver 150 x 200cm","Wilko","Throws",NA,"150X200CM",NA,"100% Polyester","Wash at 30",NA,"1",NA,NA,NA,NA,0.95
"HOM","DUV","456465","Wilko Faux Fur Throw Cream 150 x 200cm","Wilko","Throws",NA,"150X200CM",NA,"100% Polyester","Wash at 30",NA,"1",NA,NA,NA,NA,0.95
"HOM","DUV","322787","Wilko Best Duvet Set King Sateen Stripe White","Wilko Best","King Size Duvet Cover",NA,"Kingsize",NA,"100% Cotton","Washable",NA,NA,NA,NA,NA,NA,0.9
"HOM","DUV","322788","Wilko Best Duvet Set Super King Size White Stripe","Wilko Best","Superking Size Duvet Cover",NA,"Super Kingsize",NA,"100% Cotton","Washable",NA,NA,NA,NA,NA,NA,0.9
"HOM","DUV","326837","Wilko Best Stripe Duvet Set Super King SateenCream Stripe","Wilko Best","Superking Size Duvet Cover","Cream","Super Kingsize",NA,"100% Cotton","Washable",NA,NA,NA,NA,NA,NA,0.95
"HOM","DUV","326838","Wilko Best Duvet Set King Sateen Stripe Cream","Wilko Best","King Size Duvet Cover","Cream","Kingsize",NA,"100% Cotton","Washable",NA,NA,NA,NA,NA,NA,0.95
"HOM","DUV","426891","Wilko Best Duvet Set Single Sateen Stripe White","Wilko Best","Single Duvet Cover",NA,"135x200 cm",NA,"Cotton","Wash at 40",NA,"1",NA,NA,NA,NA,0.95
"HOM","DUV","426892","Wilko Best Duvet Set Single Sateen Stripe Cream","Wilko Best","Single Duvet Cover",NA,"135x200 cm",NA,"Cotton","Wash at 40",NA,"1",NA,NA,NA,NA,0.95
"HOM","DUV","426766","Wilko Chenille Throw Teal 125 x 150cm","Wilko Functional","Throws",NA,"125 x 150cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.8
"HOM","DUV","426771","Wilko Chenille Throw Cream 125 x 150cm","Wilko Functional","Throws","Cream","125 x 150cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.85
"HOM","DUV","426819","Wilko Chenille Throw Taupe 125 x 150cm","Wilko Functional","Throws",NA,"125 x 150cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.8
"HOM","DUV","426824","Wilko Chenille Throw Black 125 x 150cm","Wilko Functional","Throws",NA,"125 x 150cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.8
"HOM","DUV","426873","Wilko Chenille Throw Chocolate 125 x 150cm","Wilko Functional","Throws",NA,"125 x 150cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.8
"HOM","DUV","426878","Wilko Chenille Throw Red 125 x 150cm","Wilko Functional","Throws",NA,"125 x 150cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.8
"HOM","DUV","428256","Wilko Teddy Throw Mink and Latte 200 x 200cm","Wilko Functional","Throws",NA,"200 x 200cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.8
"HOM","DUV","428257","Wilko Teddy Throw Black 200 x 200cm","Wilko Functional","Throws",NA,"200 x 200cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.8
"HOM","FUR","a200069","Blythe Memory Foam No Turn Mattress Double","Airsprung","Mattresses",NA,"Double","No","100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.841666666666667
"HOM","FUR","439531","Amber Bedroom Set White","Amber","Bedroom Set",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","FUR","439532","Amber Bedroom Set Beech Wood","Amber","Bedroom Set",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","FUR","p200120","Boston-Lyon Wardrobe White and Ash 2 Door","Boston-Lyon","Wardrobes","Wood",NA,"Yes","Ash Veneer Top and Plywood",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","p200121","Boston-Lyon Wardrobe White + Ash 3 Door","Boston-Lyon","Wardrobes","Wood",NA,"Yes","Ash Veneer Top and Plywood",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","p200123","Boston-Lyon 3 + 2 Drawer Chest White And  Ash","Boston-Lyon","Drawer Chests","Wood",NA,"Yes","Ash Veneer Top and Plywood",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","p200125","Boston-Lyon 3 Drawer Chest White + Ash","Boston-Lyon","Drawer Chests","Wood",NA,"Yes","Ash Veneer Top and Plywood",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","s100013","Cara Coffee Table Black Glass Split Shelf","Cara","Coffee Tables","Black",NA,"Yes","Glass",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","440339","Caxton 1 Door 5 Display Unit Oak Effect","Caxton","Display Units","Wood","60.5cm x 39cm x 183cm","Yes",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","440341","Caxton 2 Door 2 Drawer Sideboard Oak Effect","Caxton","Sideboards","Wood","80.5cm x 39cm x 75.5cm","Yes",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","440343","Caxton 3 Door 3 Drawer Sideboard Oak Effect","Caxton","Sideboards","Wood","120cm x 39cm x 85cm","Yes",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","440344","Caxton 3 Drawer Display Unit Oak Effect","Caxton","Display Units","Wood","60.5cm x 39cm x 183cm","Yes",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","440346","Caxton 2 Drawer TV Unit Oak Effect","Caxton","TV Units","Wood","100cm x 39cm x 40.5cm","Yes",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","s100011","Charisma Dining Set Blk Gloss 4 chairs","Charisma","Dining Sets 4 Seat","Black",NA,"Yes","Black Gloss",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","s100101","Charisma Coffee Table Black Gloss","Charisma","Coffee Tables","Black",NA,"Yes","Black Gloss",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","s100102","Charisma Lamp Table Black Gloss","Charisma","Side Tables","Black",NA,"Yes","Black Gloss",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","s100105","Charisma Coffee Table White Gloss","Charisma","Coffee Tables","White",NA,"Yes","White Gloss",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","s100108","Charisma Nest of Tables Black Gloss","Charisma","Nested Tables","Black",NA,"Yes","Black Gloss",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","s100110","Charisma Nest of Tables White Gloss","Charisma","Nested Tables","White",NA,"Yes","White Gloss",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","s200077","Charisma Sideboard Black Gloss","Charisma","Sideboards","Black",NA,"Yes","Gloss, Chrome",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","s200097","Charisma Sideboard White Gloss","Charisma","Sideboards","White",NA,"Yes","Gloss, Chrome",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","s200103","Charisma TV Unit Black","Charisma","TV Units","Black",NA,"Yes","Gloss, Chrome",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","s200104","Charisma TV Unit White","Charisma","TV Units","White",NA,"Yes","Gloss, Chrome",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","420764","Diamante Kingsize Bed Frame White","Diamante","King Bed",NA,"2115 x 1600 x 995","Yes","FAUX LEATHER",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","420765","Diamante Kingsize Bed Frame Black","Diamante","King Bed",NA,"2115 x 1600 x 995","Yes","FAUX LEATHER",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","440631","Value Folding Bed With Memory Foam Mattress Single","Jay-Be","Folding Guest Beds",NA,NA,"No",NA,NA,NA,"1",NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440632","Value Folding Bed With Memory Foam Mattress Double","Jay-Be","Folding Guest Beds",NA,NA,"No",NA,NA,NA,"1",NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440633","Advance Folding Bed With Airflow Mattress Single","Jay-Be","Folding Guest Beds",NA,NA,"No",NA,NA,NA,"1",NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440634","Jubilee Folding Bed With Airflow Mattress Single","Jay-Be","Folding Guest Beds",NA,NA,"No",NA,NA,NA,"1",NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440635","Jubilee Folding Bed With Airflow Mattress Double","Jay-Be","Folding Guest Beds",NA,NA,"No",NA,NA,NA,"1",NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440636","Royal Folding Bed With Pocket Sprung MattressSingle","Jay-Be","Folding Guest Beds",NA,NA,"No",NA,NA,NA,"1",NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440637","Impression Folding Bed With Memory Foam MattressSingle","Jay-Be","Folding Guest Beds",NA,NA,"No",NA,NA,NA,"1",NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440638","Revolution Folding Bed With Airflow Fibre MattressSingle","Jay-Be","Folding Guest Beds",NA,NA,"No",NA,NA,NA,"1",NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440639","Inspire Folding Bed With Contract Fibre MattressSingle","Jay-Be","Folding Guest Beds",NA,NA,"No",NA,NA,NA,"1",NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440640","Revolution Folding Bed With Pocket Sprung MattressSingle","Jay-Be","Folding Guest Beds",NA,NA,"No",NA,NA,NA,"1",NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440641","Revolution Folding Bed With Memory Foam MattressSingle","Jay-Be","Folding Guest Beds",NA,NA,"No",NA,NA,NA,"1",NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440642","J-Bee Folding Bed With Performance AirflowMattress Single","Jay-Be","Folding Guest Beds",NA,NA,"No",NA,NA,NA,"1",NA,NA,NA,NA,0.833333333333333
"HOM","FUR","440643","J-Bee Folding Bed With Performance AirflowMattress Double","Jay-Be","Folding Guest Beds",NA,NA,"No",NA,NA,NA,"1",NA,NA,NA,NA,0.833333333333333
"HOM","FUR","ck00015","Clovelly Compact Side board Rustic Oak","Kingston Furniture","Sideboards","Wood",NA,"No","MDF , Chipboard",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","ck00016","Clovelly Long Entertainment Unit","Kingston Furniture","Entertainment Units","Wood",NA,"No","MDF , Chipboard",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","ck00017","Clovelly Coffee Table Rustic Oak","Kingston Furniture","Coffee Tables","Wood",NA,"No","MDF , Chipboard",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","ck00018","Clovelly Large Bookcase Vanilla","Kingston Furniture","Bookcases","Wood",NA,"No","MDF , Chipboard",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","ck00019","Clovelly Large Side board Vanilla","Kingston Furniture","Sideboards","Wood",NA,"No","MDF, Chipboard",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","ck00020","Clovelly Compact Side board","Kingston Furniture","Sideboards","Wood",NA,"No","MDF, Chipboard",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","ck00021","Clovelly Long Entertainment Unit","Kingston Furniture","Entertainment Units","Wood",NA,"No","MDF, Chipboard",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","ck00022","Clovelly Coffee Table Vanilla","Kingston Furniture","Coffee Tables","Wood",NA,"No","MDF, Chipboard",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","ck00028","Penrose Corner TV Unit Oak","Kingston Furniture","TV Stands","Wood",NA,"No","MDF, Chipboard",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","ck00029","Penrose Long Enter tainment Unit Oak","Kingston Furniture","TV Stands","Wood",NA,"No","MDF, Chipboard",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","ck00030","Penrose Storage Coffee Table Oak","Kingston Furniture","Coffee Tables","Wood",NA,"No","MDF, Chipboard",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","ck00046","Clovelly 3 Drawer Narrow Chest","Kingston Furniture","Drawer Chests","Wood","3 Drawer","No",NA,NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","p100124","Boston-Lyon Bedside Chest 2 Drawers","Lyon","Bedside Cabinets","Wood",NA,"Yes","Ash Veneer Top and Plywood",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","p200122","Boston-Lyon Wardrobe White + Ash 1 Door","Lyon","Wardrobes","Wood",NA,"Yes","Ash Veneer Top and Plywood",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","440352","Monza Coffee Table Oak Effect","Monza","Coffee Tables","Wood","100cm x 60cm X 46cm","Yes",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","440353","Monza Dining Set Oak Effect","Monza","Dining Sets 4 Seat","Wood","60cm x 40cm x 45cm","Yes",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","440355","Monza Lamp Table Oak Effect","Monza","Lamp Tables","Wood","60cm x 40cm x 45cm","Yes",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","FUR","440356","Monza Nest of 2 Tables Oak Effect","Monza","Nested Tables","Wood",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","FUR","p200036","Oakridge 2 Door Wardrobe","Oakleigh","Wardrobes","Wood",NA,"Yes","Oak Finish",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448021","Marbella 2 Door 2 Drawer Wardrobe White","Other","Wardrobes",NA,"H 182.5cm x W 74cm x D 53cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448022","Marbella 2 Door Midi Wardrobe White","Other","Wardrobes",NA,"H 127cm x W 77cm x D 53.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448023","Marbella 2 Door Wardrobe White","Other","Wardrobes",NA,"H 182.5cm x W 74cm x D 53cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448024","Marbella 3 Drawer Chest Of Drawers White","Other","Drawer Chests",NA,"H 69.5cm x W 76.5cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448025","Marbella 3 Drawer Bedside Cabinet White","Other","Bedside Cabinets",NA,"H 69.5cm x W 39.5cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448026","Marbella 4 Drawer Chest Of Drawers White","Other","Drawer Chests",NA,"H 88.5cm x W 76.5cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448027","Marbella 4 Drawer Deep Chest of Drawers White","Other","Drawer Chests",NA,"H 107.5cm x W 76.5cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448028","Marbella 5 Drawer Chest Of Drawers White","Other","Drawer Chests",NA,"H 107.5cm x W 76.5cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448029","Marbella 6 Drawer Midi Chest Of Drawers White","Other","Drawer Chests",NA,"H 79.5cm x W 112cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448030","Marbella Blanket Box White","Other","Ottomans",NA,"H 41.5cm x W 84cm x D 41.5cm",NA,"MDF",NA,NA,"1",NA,NA,NA,NA,0.85
"HOM","FUR","448031","Marbella Childs Wardrobe White","Other","Wardrobes",NA,"H 127cm x W 77cm x D 53.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448032","Marbella 6 Drawer Kneehole Vanity White","Other","Dressing Tables",NA,"H 79.5cm x W 127.5cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448033","Marbella Large Mirror White","Other","Mirrors",NA,"H 49cm x W 74.5cm x D 14cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.88
"HOM","FUR","448034","Marbella Sliding Wardrobe White","Other","Wardrobes",NA,"H 198cm x W 100.5cm x D 59.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448035","Marbella Small Mirror White","Other","Mirrors",NA,"H 50.5cm x W 48cm x D 14cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.88
"HOM","FUR","448036","Marbella Stool White","Other","Stool",NA,"H 51cm x W 48cm x D 37.5cm","No","MDF, glass",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448037","Marbella 3 Drawer Vanity White","Other","Dressing Tables",NA,"H 79.5cm x W 93cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448038","Cadiz 2 Drawer Bedside Cabinet White","Other","Bedside Cabinets",NA,"H 50.5cm x W 39.5cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448039","Cadiz 2 Door 2 Drawer Wardrobe White","Other","Wardrobes",NA,"H 182.5cm x W 74cm x D 53cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448040","Cadiz 2 Door Midi Wardrobe White","Other","Wardrobes",NA,"H 127cm x W 77cm x D 53.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448041","Cadiz 2 Door Wardrobe White","Other","Wardrobes",NA,"H 182.5cm x W 74cm x D 53cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448042","Cadiz 3 Drawer Chest Of Drawers White","Other","Drawer Chests",NA,"H 69.5cm x W 76.5cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448043","Cadiz 3 Drawer Bedside Cabinet White","Other","Bedside Cabinets",NA,"H 69.5cm x W 39.5cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448044","Cadiz 4 Drawer Chest Of Drawers White","Other","Drawer Chests",NA,"H 88.5cm x W 76.5cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448045","Cadiz 4 Drawer Deep Chest of Drawers White","Other","Drawer Chests",NA,"H 107.5cm x W 76.5cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448046","Cadiz 5 Drawer Chest Of Drawers White","Other","Drawer Chests",NA,"H 107.5cm x W 76.5cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448047","Cadiz 6 Drawer Midi Chest Of Drawers White","Other","Drawer Chests",NA,"H 79.5cm x W 112cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448048","Cadiz Blanket Box White","Other","Ottomans",NA,"H 41.5cm x W 84cm x D 41.5cm",NA,"MDF",NA,NA,"1",NA,NA,NA,NA,0.85
"HOM","FUR","448049","Cadiz 6 Drawer Kneehole Vanity White","Other","Dressing Tables",NA,"H 79.5cm x W 127.5cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448050","Cadiz Large Mirror White","Other","Mirrors",NA,"H 49cm x W 74.5cm x D 14cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.88
"HOM","FUR","448051","Cadiz Sliding Wardrobe White","Other","Wardrobes",NA,"H 198cm x W 100.5cm x D 59.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448052","Cadiz Small Mirror White","Other","Mirrors",NA,"H 50.5cm x W 48cm x D 14cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.88
"HOM","FUR","448053","Cadiz Stool White","Other","Stool",NA,"H 51cm x W 48cm x D 37.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448054","Cadiz 3 Drawer Vanity White","Other","Dressing Tables",NA,"H 79.5cm x W 93cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448055","Altea 2 Drawer Bedside Cabinet White","Other","Bedside Cabinets",NA,"H 50.5cm x W 39.5cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448056","Altea 2 Door 2 Drawer Wardrobe White","Other","Wardrobes",NA,"H 182.5cm x W 74cm x D 53cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448057","Altea 2 Door Midi Wardrobe White","Other","Wardrobes",NA,"H 127cm x W 77cm x D 53.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448058","Altea 2 Door Wardrobe White","Other","Wardrobes",NA,"H 182.5cm x W 74cm x D 53cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448059","Altea 3 Drawer Chest Of Drawers White","Other","Drawer Chests",NA,"H 69.5cm x W 76.5cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448060","Altea 3 Drawer Bedside Cabinet White","Other","Bedside Cabinets",NA,"H 69.5cm x W 39.5cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448061","Altea 4 Drawer Chest Of Drawers White","Other","Drawer Chests",NA,"H 88.5cm x W 76.5cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448062","Altea 4 Drawer Deep Chest of Drawers White","Other","Drawer Chests",NA,"H 107.5cm x W 76.5cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448063","Altea 5 Drawer Chest Of Drawers White","Other","Drawer Chests",NA,"H 107.5cm x W 76.5cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448064","Altea 6 Drawer Midi Chest Of Drawers White","Other","Drawer Chests",NA,"H 79.5cm x W 112cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448065","Altea Blanket Box White","Other","Ottomans",NA,"H 41.5cm x W 84cm x D 41.5cm",NA,"MDF",NA,NA,"1",NA,NA,NA,NA,0.85
"HOM","FUR","448066","Altea Childs White Wardrobe","Other","Wardrobes",NA,"H 127cm x W 77cm x D 53.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448067","Altea 6 Drawer Kneehole Vanity White","Other","Dressing Tables",NA,"H 79.5cm x W 93cm x D 41.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","FUR","448068","Altea Large Mirror White","Other","Mirrors",NA,"H 50.5cm x W 39.5cm x D 41.5cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.88
"HOM","FUR","448069","Altea Sliding Wardrobe White","Other","Wardrobes",NA,"H 198cm x W 100.5cm x D 59.5cm","No","MDF",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
